"id","category_id","name","description","tags","price","is_active","created_at","updated_at","deleted_at"
55109,7,Lakme Compact Puff,Women Beauty Accessory Spring,"Personal Care,Beauty Accessories,",34044.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55119,7,Lakme Dual Sharpener,Women Beauty Accessory Spring,"Personal Care,Beauty Accessories,Casual",46461.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55134,7132,Lakme Truewear Color Crush 06 Nail Polish,Women Nail Polish Spring,"Personal Care,Nails,Casual",63211.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55156,7132,Lakme True Wear Wildflower Mauve Nail Polish 202,Women Nail Polish Spring,"Personal Care,Nails,Casual",59609.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55197,7131,Lakme Nail Colour Remover,Women Nail Essentials Spring,"Personal Care,Bath and Body,Casual",74047.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55198,4317,Lakme Absolute Bi-Phased Make-Up Remover,Women Makeup Remover Winter,"Personal Care,Makeup,Casual",87879.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55200,4213,Lakme Lip Love Charmer Lip Conditioner,Women Lip Care Spring,"Personal Care,Lips,Casual",94543.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55201,4213,Lakme Lip Love Siren Lip Conditioner,Women Lip Care Spring,"Personal Care,Lips,Casual",18443.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55202,4213,Lakme Lip Love Hottie Lip Conditioner,Women Lip Care Spring,"Personal Care,Lips,Casual",70092.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55209,4210,Lakme Lip Love Strawberries & Cream Lipstick B115B,Women Lipstick Spring,"Personal Care,Lips,Casual",60502.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55223,4212,Lakme Perfect Definition Go Grape Lip Liner 23,Women Lip Liner Spring,"Personal Care,Lips,Casual",18854.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55232,4310,Lakme Perfect Radiance Intense Whitening Beige Honey Foundation 05,Women Foundation and Primer Spring,"Personal Care,Makeup,Casual",95967.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55233,4310,Lakme Nine to Five Flawless Makeup Shell Foundation,Women Foundation and Primer Summer,"Personal Care,Makeup,Casual",45858.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55250,4311,Lakme Absolute Sun-Kissed Bronzer,Women Highlighter and Blush Spring,"Personal Care,Makeup,Casual",79404.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55253,4315,Lakme Glide On Aqua Marine Eye Color,Women Kajal and Eyeliner Spring,"Personal Care,Makeup,Casual",64063.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55273,4313,Lakme Absolute White Intense Medium to Dark Concealer,Women Concealer Spring,"Personal Care,Makeup,Casual",43027.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55276,4313,Lakme Rose Powder With Sunscreen,Women Concealer Spring,"Personal Care,Makeup,Casual",16188.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55282,4311,Lakme Cheek Chromatic Night Sheen Blusher,Women Highlighter and Blush Spring,"Personal Care,Makeup,Casual",76353.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55286,7,Lakme All Over Shimmer Gloss,Women Beauty Accessory Spring,"Personal Care,Beauty Accessories,Casual",82045.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55295,4211,Lakme Absolute Berryshine Plump & Shine Lip Gloss,Women Lip Gloss Spring,"Personal Care,Lips,Casual",11683.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55296,4314,Lakme Absolute Eye Chromatic Night Desire Baked Eye Shadow,Women Eyeshadow Spring,"Personal Care,Makeup,Casual",94873.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55324,7,Revlon Color 'N Care Medium Brown 5N Hair Colour,Women Hair Colour Spring,"Personal Care,Hair,Casual",48750.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55325,7,Revlon Colorsilk Luminista Golden Brown Hair Colour 120,Women Hair Colour Spring,"Personal Care,Hair,Casual",61525.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55328,7,Revlon Color 'N Care 2N Brown Black Hair Colour,Women Hair Colour Spring,"Personal Care,Hair,Casual",91390.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55333,7,Revlon Colorsilk 3DB Deep Burgundy Hair Colour,Women Hair Colour Spring,"Personal Care,Hair,Casual",55369.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55336,7,Revlon Colorsilk 1N Black Hair Colour,Women Hair Colour Spring,"Personal Care,Hair,Casual",12698.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55337,7,Revlon Age Defying Sculpt -Logic Re-shaping Toner,Women Toner Spring,"Personal Care,Skin Care,Casual",28800.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55351,7131,Revlon Extra Gentle Nail Polish Remover,Women Nail Essentials Spring,"Personal Care,Bath and Body,Casual",31072.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55352,7131,Revlon Extra Fast Nail Polish Remover,Women Nail Essentials Spring,"Personal Care,Bath and Body,Casual",18636.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55385,7132,Revlon Tuscan Sun Nail Polish 314,Women Nail Polish Spring,"Personal Care,Nails,Casual",66736.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55394,4317,Revlon Eye & Lip Makeup Remover,Women Makeup Remover Spring,"Personal Care,Makeup,Casual",21771.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55396,4316,Revlon Grow Luscious Blackest Black Mascara & Lash Enhancer 5354-01,Women Mascara Spring,"Personal Care,Eyes,Casual",34440.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55397,4316,Revlon Water Tight Black Mascara,Women Mascara Spring,"Personal Care,Eyes,Casual",10819.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55398,4316,Revlon Lash Fantasy Blackest Black Mascara And Primer,Women Mascara Spring,"Personal Care,Eyes,Casual",69533.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55399,4315,Revlon Grow Luscious Emerald Lash Liner,Women Kajal and Eyeliner Spring,"Personal Care,Makeup,Casual",67061.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55436,4210,Revlon Raspberry Colorburst Lipstick 045,Women Lipstick Spring,"Personal Care,Lips,Casual",15920.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55480,4212,Revlon Colorstay Chocolates Lip Liner,Women Lip Liner Spring,"Personal Care,Lips,Casual",92473.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55482,4212,Revlon Toffee Lip Liner 19,Women Lip Liner Spring,"Personal Care,Lips,Casual",26506.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55489,4211,Revlon ColorBurst Sienna Sparkle Lip Gloss 28,Women Lip Gloss Spring,"Personal Care,Lips,Casual",73597.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55499,4211,Revlon Pink Ice Glace Rose Colorburst Lip Gloss 004,Women Lip Gloss Spring,"Personal Care,Lips,Casual",33262.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55516,7,Revlon Top Speed 60 Natural Brown Ammonia-Free Hair Colour,Women Hair Colour Spring,"Personal Care,Hair,Casual",59374.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55519,7,Revlon Unisex Top Speed Brownish Black Hair Colour 68,Unisex Hair Colour Spring,"Personal Care,Hair,Casual",39193.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55523,4310,Revlon Photo Ready Makeup Shell 003,Women Foundation and Primer Spring,"Personal Care,Makeup,Casual",14337.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55528,4311,Revlon Skinlights Face Peach Light Illuminator Lotion,Women Highlighter and Blush Spring,"Personal Care,Makeup,Casual",42031.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55540,4314,Revlon Illuminance Copper Coast Creme Shadow 01,Women Eyeshadow Spring,"Personal Care,Makeup,Casual",55282.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55558,4315,Revlon Baked Bronze Liquid Eye Liner 02,Women Kajal and Eyeliner Spring,"Personal Care,Makeup,Casual",73651.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55561,7,Revlon Touch & Glow Advanced Fairness Under Eye Repair Cream,Women Eye Cream Spring,"Personal Care,Skin Care,Casual",19338.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55572,4313,Revlon Photo Ready Medium Deep Concealer 005,Women Concealer Spring,"Personal Care,Makeup,Casual",49202.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55573,4313,Revlon Photo Ready Light Medium Concealer 003,Women Concealer Spring,"Personal Care,Makeup,Casual",28709.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55583,7,Revlon Age Defying Sculpt-Logic Gentle Cream Cleanser,Women Face Wash and Cleanser Spring,"Personal Care,Skin Care,",58627.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55834,7,Colorbar Miss Reflective Body Shimmer 001,Women Beauty Accessory Spring,"Personal Care,Beauty Accessories,Casual",20835.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55835,7131,Colorbar Acetone Free Nail Enamel Remover,Women Nail Essentials Summer,"Personal Care,Bath and Body,Casual",77370.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55836,7131,Colorbar Nail Polish Remover,Women Nail Essentials Spring,"Personal Care,Bath and Body,Casual",91878.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55851,7132,Colorbar Pro Magnificent Sea Nail Lacquer 037,Women Nail Polish Spring,"Personal Care,Nails,Casual",72936.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55939,7132,Colorbar Mulberry Nail Lacquer 21,Women Nail Polish Spring,"Personal Care,Nails,Casual",15848.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
55962,4210,Colorbar Take Me As I Am Bare Dare Brown Lipcolor With Sharpener 003,Women Lipstick Spring,"Personal Care,Lips,Casual",46742.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56013,4210,Colorbar Soft Touch Rose Quartz Lipstick 043,Women Lipstick Spring,"Personal Care,Lips,Casual",22404.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56029,4210,Colorbar Soft Touch Coral Crush Lipstick 022,Women Lipstick Spring,"Personal Care,Lips,Casual",23683.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56094,4211,Colorbar Star Wine Me Lip Gloss 013,Women Lip Gloss Spring,"Personal Care,Lips,Casual",22497.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56105,4211,Colorbar Star Metal Sedustress Lip Gloss 006,Women Lip Gloss Spring,"Personal Care,Lips,Casual",83074.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56106,4211,Colorbar Mettalics Cocoa Bean Lip Gloss 003,Women Lip Gloss Spring,"Personal Care,Lips,Casual",11069.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56121,4315,Colorbar Indian Eye Kohl Jet Black Kajal 001,Women Kajal and Eyeliner Spring,"Personal Care,Makeup,Casual",90130.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56126,4311,Colorbar Touch And Blushe Tint of Pink Blusher 001,Women Highlighter and Blush Spring,"Personal Care,Makeup,Casual",79911.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56129,4313,ColorBar Instant Coverup Stick Apricot Crush Concealer 001,Women Concealer Spring,"Personal Care,Makeup,Casual",63353.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56136,4314,Colorbar Aquamarine Eye Shadow 007,Women Eyeshadow Spring,"Personal Care,Makeup,Casual",86165.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56139,4314,Colorbar Really Rose Eye Shadow 004,Women Eyeshadow Spring,"Personal Care,Makeup,Casual",97913.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56141,4314,Colorbar Copper Crush Eye Shadow 002,Women Eyeshadow Spring,"Personal Care,Makeup,Casual",91848.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56160,4315,Colorbar I-Glide Jaded Eye Pencil 03,Women Kajal and Eyeliner Spring,"Personal Care,Makeup,Casual",73049.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56170,4315,Colorbar Color Intense Mauve Mermaid Liquid Eyeliner 009,Women Kajal and Eyeliner Spring,"Personal Care,Makeup,Casual",84749.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56173,4315,Colorbar Color Intense Green Eyeliner 006,Women Kajal and Eyeliner Spring,"Personal Care,Makeup,Casual",12796.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56178,4313,Colorbar Sand Beige Concealer 003,Women Concealer Spring,"Personal Care,Makeup,Casual",57553.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56180,4313,Colorbar Soft Ivory Concealer 001,Women Concealer Spring,"Personal Care,Makeup,Casual",94463.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56183,4312,Colorbar Triple Act Sand Compact 002,Women Compact Spring,"Personal Care,Makeup,Casual",47406.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56187,4312,Colorbar Radiant White UV Fairness Sandy Nude Compact 003,Women Compact Spring,"Personal Care,Makeup,Casual",77762.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56189,4312,Colorbar Suede Bloom Compact 007,Women Compact Spring,"Personal Care,Makeup,Casual",39663.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56217,3316,Estelle Women Silver Earring & Pendant Set,Women Jewellery Set Winter,"Accessories,Jewellery,Casual",31826.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56219,3316,Estelle Women Gold Earring & Pendant Set,Women Jewellery Set Winter,"Accessories,Jewellery,Casual",85029.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56236,1411,SDL by Sweet Dreams Men Black Pyjama Set,Men Night suits Summer,"Apparel,Loungewear and Nightwear,Casual",64310.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56261,1411,SDL by Sweet Dreams Men Navy Blue Pyjama Set,Men Night suits Summer,"Apparel,Loungewear and Nightwear,Casual",55426.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56263,1411,SDL by Sweet Dreams Men Mustard Pyjama Set,Men Night suits Summer,"Apparel,Loungewear and Nightwear,Casual",57436.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56277,1311,Biara Maroon Everyday Support Bra MW 1002,Women Bra Summer,"Apparel,Innerwear,Casual",47551.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56278,1311,Biara Skin Coloured Everyday Support Bra MW 1002,Women Bra Summer,"Apparel,Innerwear,Casual",80653.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56284,1311,Biara White Everyday Support Bra,Women Bra Summer,"Apparel,Innerwear,Casual",35165.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56365,7,Baldessarini Men Strictly Private 90 ml After Shave Lotion,Men Mens Grooming Kit Spring,"Personal Care,Skin Care,Casual",32379.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56366,4010,Police Men Moving Out 100 ml Perfume,Men Perfume and Body Mist Spring,"Personal Care,Fragrance,Casual",79755.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56389,4010,Estee Lauder Women Pleasures Bloom 100 ml Perfume,Women Perfume and Body Mist Spring,"Personal Care,Fragrance,Casual",18743.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56432,7131,Streetwear Nail Color Remover,Women Nail Essentials Spring,"Personal Care,Bath and Body,Casual",89453.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56494,7132,Streetwear Quick Dry Violet Dreams Nail Polish 12,Women Nail Polish Spring,"Personal Care,Nails,",39126.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56543,4316,Streetwear Sheer Mascara,Women Mascara Spring,"Personal Care,Eyes,Casual",56669.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56544,4316,Streetwear Black Mascara 01,Women Mascara Spring,"Personal Care,Eyes,Casual",55809.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56545,4316,Streetwear Blue Mascara 02,Women Mascara Spring,"Personal Care,Eyes,Casual",60889.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56546,4317,Streetwear Makeup Remover,Women Makeup Remover Spring,"Personal Care,Makeup,",77081.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56568,4310,Streetwear Shine Divine Whitening Liquid Fawn Foundation,Women Foundation and Primer Spring,"Personal Care,Makeup,Casual",14113.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56582,4311,Streetwear Crystal Shine Bronze Face Brightener Loose Powder,Women Highlighter and Blush Spring,"Personal Care,Makeup,",44401.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56593,4314,Streetwear Green With Envy Eye Shadow,Women Eyeshadow Spring,"Personal Care,Eyes,",61025.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56600,4315,Streetwear Stay On Liquid Eye Liner,Women Kajal and Eyeliner Spring,"Personal Care,Makeup,Casual",91168.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56611,4312,Streetwear Stay On Caramel Compact,Women Compact Spring,"Personal Care,Makeup,",53755.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56624,7,Olay Women Age Protect Anti-Ageing UV Lotion,Women Face Moisturisers Spring,"Personal Care,Skin,Casual",83387.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56631,7,Olay Regenerist Cream Cleanser,Women Face Wash and Cleanser Spring,"Personal Care,Skin Care,Casual",26214.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56674,310,Maxima Men White Dial Chronograph Watch,Men Watches Winter,"Accessories,Watches,Casual",98553.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56810,1013,Aneri Women Red Kurti,Women Kurtis Summer,"Apparel,Topwear,Ethnic",68683.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56961,2014,HM Women Black Flats,Women Heels Winter,"Footwear,Shoes,Casual",10035.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
56982,2013,HM Women Black Sandals,Women Flats Winter,"Footwear,Shoes,Casual",11285.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57014,2013,HM Women Multicoloured Heels,Women Flats Winter,"Footwear,Shoes,Casual",14526.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57096,1115,Elle Women Blue Chambray Capris,Women Capris Summer,"Apparel,Bottomwear,Casual",70357.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57099,1115,Elle Women Purple Capris,Women Capris Summer,"Apparel,Bottomwear,Casual",41235.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57205,1115,Kraus Jeans Women White Capris,Women Capris Fall,"Apparel,Bottomwear,Casual",72644.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57210,1118,Kraus Jeans Women Blue Jeggings,Women Jeggings Fall,"Apparel,Bottomwear,Casual",39772.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57418,1416,Amante Black Robe,Women Robe Winter,"Apparel,Loungewear and Nightwear,Casual",18305.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57419,1416,Amante Blue Robe,Women Robe Winter,"Apparel,Loungewear and Nightwear,Casual",67718.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57457,700,Pitaraa Women Mustard Clutch,Women Free Gifts Summer,"Free Items,Free Gifts,Casual",85050.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57594,4210,Lotus Herbals Pink Mink Lipstick 143,Women Lipstick Spring,"Personal Care,Lips,Casual",16908.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57606,4210,Lotus Herbals Grape Wine Lipstick 110,Women Lipstick Spring,"Personal Care,Lips,Casual",93493.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57607,7,Lotus Herbals Basiltone Toner,Women Toner Spring,"Personal Care,Skin Care,",15366.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57608,7,Lotus Herbals Rosetone Facial Skin Toner,Women Toner Spring,"Personal Care,Skin Care,",35770.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57619,7,Lotus Herbals Safe Sun Sunscreen SPF 40,Women Sunscreen Spring,"Personal Care,Skin Care,Casual",40549.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57625,7,Lotus Herbals Kids Sun Block Cream,Unisex Sunscreen Spring,"Personal Care,Skin Care,Casual",12343.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57628,7,Lotus Herbals Safe Sun Sunscreen,Women Sunscreen Spring,"Personal Care,Skin Care,",40730.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57674,7,Lotus Herbals Whiteglow Hand & Body Lotion,Women Face Moisturisers Spring,"Personal Care,Skin,",74392.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57678,7,Lotus Herbals Whiteglow Skin Micro-Emulsion,Women Face Moisturisers Spring,"Personal Care,Skin,",55824.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57679,7,Lotus Herbals Cocoa Caress SPF 20 Hand & Body Lotion 250 ml,Women Body Lotion Spring,"Personal Care,Skin,Casual",34856.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57681,7,Lotus Herbals Cherry Bliss Body Lotion,Women Body Lotion Spring,"Personal Care,Bath and Body,",10254.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57683,7,Lotus Herbals Aloe Soft Body Lotion,Women Body Lotion Spring,"Personal Care,Bath and Body,Casual",40619.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57685,7,Lotus Herbals Almond Nourish Body Lotion with SPF 20,Women Body Lotion Spring,"Personal Care,Bath and Body,",47251.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57687,7,Lotus Herbals Vanilla Velvet Body Lotion,Women Body Lotion Spring,"Personal Care,Bath and Body,",51342.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57699,7,Lotus Herbals Quince Seed Massage Cream,Women Face Scrub and Exfoliator Spring,"Personal Care,Skin,Casual",55485.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57701,7,Lotus Herbals Papayablem Papaya-N-Saffron Anti-Blemish Creme,Women Face Moisturisers Spring,"Personal Care,Skin,Casual",21800.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57708,4212,Lotus Herbals Seduction Red Fire Lip Contour Definer 52,Women Lip Liner Spring,"Personal Care,Lips,Casual",34371.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57729,4213,Lotus Herbals Cherry Lip Balm,Women Lip Care Spring,"Personal Care,Lips,",20972.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57731,4213,Lotus Herbals Velvety Rose Lip Balm,Women Lip Care Spring,"Personal Care,Lips,",80414.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57734,4213,Lotus Herbals Fruity Fusion Lip Balm,Women Lip Care Spring,"Personal Care,Lips,",87542.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57735,4213,Lotus Herbals Raspberry Lip Balm,Women Lip Care Spring,"Personal Care,Lips,",37434.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57749,4310,Lotus Herbals Natural Blend Comfort Liquid Buff Foundation 320,Women Foundation and Primer Spring,"Personal Care,Makeup,Casual",17552.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57756,7,Lotus Herbals Neem & Clove Purifying Face Wash,Women Face Wash and Cleanser Spring,"Personal Care,Skin Care,Casual",42419.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57762,7,Lotus Herbals Strawberry & Aloe Vera Face Wash,Women Face Wash and Cleanser Spring,"Personal Care,Skin Care,",83816.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57763,7,Lotus Herbals Apriscrub,Women Face Scrub and Exfoliator Spring,"Personal Care,Skin Care,",80048.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57766,7,Lotus Herbals Apriscrub Fresh Apricot Scrub 60g,Women Face Scrub and Exfoliator Spring,"Personal Care,Skin Care,Casual",15300.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57767,7,Lotus Herbals Whiteglow Yogurt Skin Whitening & Brightening Face Masque 80 g,Women Face Moisturisers Spring,"Personal Care,Skin,",50848.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57768,7,Lotus Herbals Tea Tree Clarifying Face Pack,Women Mask and Peel Spring,"Personal Care,Skin,",92580.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57771,7,Lotus Herbals Claywhite Face Pack,Women Mask and Peel Spring,"Personal Care,Skin,Casual",54344.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57773,7,Lotus Herbals Frujuvenate Skin Perfecting & Rejuvenating Fruit Pack 350 g,Women Mask and Peel Spring,"Personal Care,Skin,",99924.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57777,4314,Lotus Herbals Maxlid Coco Fudge Eye Shadow,Women Eyeshadow Spring,"Personal Care,Makeup,",43722.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57783,7,Lotus Herbals Nutraeye Rejuvenating & Correcting Eye Gel Eye Cream,Women Eye Cream Spring,"Personal Care,Skin Care,",12271.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57784,4312,Lotus Herbals Natural Blend Translucent Rouge Lustre Compact Powder 840,Women Compact Spring,"Personal Care,Makeup,",56589.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57800,7,Lotus Herbals Lemon Pure Cleansing Milk,Women Face Wash and Cleanser Spring,"Personal Care,Skin Care,",81346.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57846,3010,Lino Perros Unisex Beige Sling Bag,Unisex Handbags Summer,"Accessories,Bags,Casual",62749.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57859,7,Biotique Bio Honey Water Clarifying Toner,Women Toner Spring,"Personal Care,Skin Care,Casual",32754.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57860,7,Biotique Bio Cucumber Pore Tightening Freshener,Women Toner Spring,"Personal Care,Skin Care,",40353.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57861,7,Biotique Women Bio Vera Ultra Soothing Body Lotion with SPF 75,Women Sunscreen Spring,"Personal Care,Skin Care,Casual",19528.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57863,7,Biotique Bio Sandalwood Face & Body Sun Cream,Women Sunscreen Spring,"Personal Care,Skin Care,Casual",50612.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57864,7,Biotique Bio Sandalwood Face & Body Sunscreen Lotion,Women Sunscreen Spring,"Personal Care,Skin Care,Casual",94477.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
